Category,Origin Category,Clean Title,Detail,PDF File
행정,"['[행정]', '[부산고등법원 울산제1행정부 (울산)2023누11098]']",●학교용지부담금 부과처분 취소 청구 사건,"◯ 사안의 개요
1. 원고는 양산시 일원에서 842세대 규모의 공동주택을 건축, 공급하는 내용의 주택재건축정비사업(이하 ‘이 사건 사업’이라 한다)을 시행하기 위한 목적으로 도시 및 주거환경 정비법(이하 ‘도시정비법’이라 한다)에 따라 설립된 C으로, 2014. 7. 22. 피고로부터 설립인가를 받음
2. 원고는 2020. 6. 29. 이 사건 사업으로 신축된 공동주택에 대한 일반분양을 완료하였고, 2022. 3. 8. 피고에게 분양공급계약자 및 분양공급계약내역 등의 분양 자료를 제출함
3. 피고는 2022. 3. 11. 원고에게 학교용지 확보 등에 관한 특례법(이하 ‘학교용지법’이라 한다) 제5조, 제5조의2 및 같은 법 시행령 제5조의2에 따라, 이 사건 사업 시행으로 인하여 증가된 206세대(전체 세대수 842세대에서 기존 조합원 636세대를 제외한 일반 분양분)를 기초로 산정한 학교용지부담금 515,630,880원을 부과함(이하 ‘이 사건 처분’이라 한다)
4. 원고는 피고를 상대로 기존 학교시설로 수용가능한 수준이거나 학교시설의 신설, 증축의 수요가 발생하지 않을 것으로 예상된다고 주장하면서 이 사건 처분의 취소를 구함
  ◯ 항소심 법원의 판단
항소심 법원은, ① 판시와 같은 법리에 근거하여 판시와 같은 사정을 종합하면 이 사건 처분에는 부담금관리 기본법에서 정한 한계를 넘거나 비례․평등원칙 등에 위배된다고 볼 만한 특별한 사정이 있다고 보기 어려우므로, 이 사건 처분에 피고가 재량권을 일탈․남용한 위법이 있다고 보기 어렵다고 판단하였고, ② 이에 따라 원고의 청구를 인용한 제1심 판결을 취소하고 원고의 청구를 기각함",행정_15
행정,"['[행정]', '[산재]']","건물 관리인이 업무와 관련하여 거센 항의 전화를 수차례 받은 직후 대동맥박리로 쓰러진 사안에서, 재해자에게 대동맥박리가 일어날 선천전 요인 및 다른 특이소견이 없고, 항의 전화로 발생한 스트레스로 갑작스럽게 혈압이 상승하여 대동맥박리가 발생한 것으로 보아 업무상 재해로 인정한 사례","[행정][산재] 건물 관리인이 업무와 관련하여 거센 항의 전화를 수차례 받은 직후 대동맥박리로 쓰러진 사안에서, 재해자에게 대동맥박리가 일어날 선천전 요인 및 다른 특이소견이 없고, 항의 전화로 발생한 스트레스로 갑작스럽게 혈압이 상승하여 대동맥박리가 발생한 것으로 보아 업무상 재해로 인정한 사례(2023구단64105)
 


자세한 내용은 첨부 파일의 내용을 참고하시기 바랍니다.",행정_16
행정,"['[행정]', '[산재]']",미지급 보험급여 등 수급권자인 근로자가 사망한 이후 산해보험법에서 규정한 선순위 유족도 사망한 경우 상속에 관한 민법 규정에 따라 선순위 유족의 상속인에게 미지급 보험급여의 수급권이 상속된다고 판시한 사례,"[행정][산재] 미지급 보험급여 등 수급권자인 근로자가 사망한 이후 산해보험법에서 규정한 선순위 유족도 사망한 경우 상속에 관한 민법 규정에 따라 선순위 유족의 상속인에게 미지급 보험급여의 수급권이 상속된다고 판시한 사례(2024구단53102)
 


자세한 내용은 첨부 파일의 내용을 참고하시기 바랍니다.",행정_17
행정,"['[행정]', '[산재]']",분진작업에 종사하던 근로자가 폐광일 이전 진폐증이 발병되고 폐광 이후 장해등급이 상향되어 확정된 이후 변경된 장해등급에 따른 재해위로금을 청구한 경우 종전 장해등급에 해당하는 장해보상일시금 지급일수를 공제하지 않고 변경된 장해등급에 따라 산정된 장해보상일시금을 기준으로 재해위로금을 지급하여야 한다고 판시한 사례,"[행정][산재] 분진작업에 종사하던 근로자가 폐광일 이전 진폐증이 발병되고 폐광 이후 장해등급이 상향되어 확정된 이후 변경된 장해등급에 따른 재해위로금을 청구한 경우 종전 장해등급에 해당하는 장해보상일시금 지급일수를 공제하지 않고 변경된 장해등급에 따라 산정된 장해보상일시금을 기준으로 재해위로금을 지급하여야 한다고 판시한 사례(2024구단55573)
 


자세한 내용은 첨부 파일의 내용을 참고하시기 바랍니다.",행정_18
행정,"['[행정]', '[일반]']","재건축조합이 서울시에 학교 개축비용 분담금을 납부한 뒤 그로부터 발생한 이자 상당액이 반환되어야 한다고 주장한 사건에서, 학교용지부담금을 대체하는 분담금의 성격과 당사자의 의사 등을 고려할 때 그 분담금은 지방자치단체 회계관리에 관한 훈령상 '사무관리상 필요에 의하여 일시적으로 보관하는 경비'에 해당하여 이자의 지급대상이 아니라는 이유로 재건축조합의 청구를 기각한 사례","[행정][일반] 재건축조합이 서울시(교육지원청)에 학교 개축비용 분담금을 납부한 뒤 그로부터 발생한 이자 상당액이 반환되어야 한다고 주장한 사건에서, 학교용지부담금을 대체하는 분담금의 성격과 당사자의 의사 등을 고려할 때 그 분담금은 지방자치단체 회계관리에 관한 훈령상 '사무관리상 필요에 의하여 일시적으로 보관하는 경비'에 해당하여 이자의 지급대상이 아니라는 이유로 재건축조합의 청구를 기각한 사례(2024구합59640)
 


자세한 내용은 첨부 파일의 내용을 참고하시기 바랍니다.",행정_19
행정,"['[행정]', '[일반]']","한국저작권위원회는 저작권 등록신청 단계에서는 '저작물에 해당하지 아니함이 명백한지'를 심사할 형식적인 권한만 있음에도, 저작물에 해당하지 아니함이 법률상 명백하다고 볼 수 없는 디자인의 저작권 등록신청을 거부한 것은 위법하다고 한 사례","[행정][일반] 한국저작권위원회는 저작권 등록신청 단계에서는 '저작물에 해당하지 아니함이 명백한지'를 심사할 형식적인 권한만 있음에도, 저작물에 해당하지 아니함이 법률상 명백하다고 볼 수 없는 디자인의 저작권 등록신청을 거부한 것은 위법하다고 한 사례(2024구합62707)
 


자세한 내용은 첨부 파일의 내용을 참고하시기 바랍니다.",행정_20
행정,"['[행정]', '[노동]']","'타당한 근거 없이 과다하게 책정된 급여를 근로시간면제자에게 지급하는 사용자의 행위는 부당노동행위가 될 수 있다'는 기존의 법리는 2021. 1. 5. 개정된 노동조합 및 노동관계조정법 제81조 제1항 제4호 하에서도 그대로 적용된다는 전제 하에, 버스회사가 근로시간면제자인 교섭대표노동조합 지부장에게 사회통념상 합리적인 범위를 초과하여 과다한 급여를 지급한 행위는 부당노동행위에 해당한다고 본 사례","[행정][노동] '타당한 근거 없이 과다하게 책정된 급여를 근로시간면제자에게 지급하는 사용자의 행위는 부당노동행위가 될 수 있다'는 기존의 법리는 2021. 1. 5. 개정된 노동조합 및 노동관계조정법 제81조 제1항 제4호 하에서도 그대로 적용된다는 전제 하에, 버스회사가 근로시간면제자인 교섭대표노동조합 지부장에게 사회통념상 합리적인 범위를 초과하여 과다한 급여를 지급한 행위는 부당노동행위에 해당한다고 본 사례(2023구합66894)
 


자세한 내용은 첨부 파일의 내용을 참고하시기 바랍니다.",행정_21
행정,['[행정]'],출자전환으로 대손금 발생과 같은 과세기간에 대손금이 회수된 경우 대손세액의 공제를 인정할 수 있는지 여부 등이 문제된 사건,"[대상판결]
서울고등법원 2024. 10. 25. 선고 2023누71973 판결(제8-1행정부)

□ 사안 개요
- 원고(건설회사)는 2015. 4. 14. 회생절차개시결정을 받고, 2016. 1. 20. 회생계획인가결정을 받았는데, 그 회생계획에서는 일반거래처의 회생채권은 79% 출자전환하여 6대1 주식병합이 되는 것으로 하되(‘제1출자전환’), 출자전환대상채권은 채무자(원고)가 신규로 발행하는 주식의 효력발생일(회생계획인가일 다음 날)에 당해 회생채권의 변제에 갈음한다고 정함
- 원고에게 공급한 재화 등의 대가를 지급받지 못하고 있던 일반거래처는 원고에 대한 매출채권이 2015년 제2기분, 2016년 제1기분에 ‘부도발생일부터 6개월 이상 지난 어음상의 채권’에 해당한다며 대손세액을 매출세액에서 공제해 달라는 경정청구를 하여 부가가치세를 환급받는 감액경정처분을 받았는데(‘선행처분’), 위 매출채권은 회생채권에 포함됨
- 피고(과세관청)는 선행처분에 따라 2019. 11.경 원고에게 2015년 제2기 및 2016년 제1기 각 부가가치세를 경정⋅고지함(‘이 사건 처분’)
□ 쟁점
- 제1출자전환으로 대손금 발생과 같은 과세기간에 대손금이 회수된 경우 대손세액의 공제를 인정할 수 있는지(소극)
- 이 사건 처분상의 조세채권이 회생채권에 해당하는지(소극)
□ 판단
- 회생회사인 원고의 경우 출자전환으로 소멸되는 기존채권의 가액에 관한 합의가 회생계획상 존재하고 있으므로(대법원 2008다18376 판결의 취지 참조), 회생계획에 따라 원고가 신규로 발행하는 주식의 효력발생일인 회생계획인가일 다음 날(2016. 1. 21.) 변제에 갈음하여 주채무가 소멸하게 되는데, 구 부가가치세법 제45조 제1항 단서에 비추어 대손금 발생과 같은 과세기간(2016년 제1기)에 대손금이 회수(변제)된 경우 대손세액의 공제를 인정할 수 없음
    - 2015. 4. 14.자 회생절차개시결정 이후 원고 거래처들의 대손이 확정되어 위 거래처들이 그 대손세액을 공제받았고, 이에 따라 이 사건 처분 관련 원고의 납세의무가 발생하고 그에 상응하는 원고에 대한 조세채권이 성립하였으므로(대법원 2005다3687 판결의 취지 참조), 이 사건 처분상의 조세채권은 구 채무자 회생 및 파산에 관한 법률 제118조 제1호에서 정한 회생채권에 해당되지는 아니함 (원고일부승)",행정_22
행정,"['[행정]', '[조세]']","원고들이 가족에게 특정 법인의 주식을 증여하고, 가족은 그 주식을 위 법인에 양도하여 소각한 사안에서, 국세기본법 제14조 제3항의 적용을 전제로 위 거래를 원고들이 위 법인에 직접 주식을 양도하여 의제배당소득을 얻은 거래로 구성한 후 종합소득세를 부과한 것은 위법하다고 판단한 사례","[행정][조세] 원고들이 가족에게 특정 법인의 주식을 증여하고, 가족은 그 주식을 위 법인에 양도하여 소각한 사안에서, 국세기본법 제14조 제3항의 적용을 전제로 위 거래를 원고들이 위 법인에 직접 주식을 양도하여 의제배당소득을 얻은 거래로 구성한 후 종합소득세를 부과한 것은 위법하다고 판단한 사례(2023구합87884)
 


자세한 내용은 첨부 파일의 내용을 참고하시기 바랍니다.",행정_23
행정,"['[행정]', '[조세]']",종합부동산세 과세표준 합산 대상에서 배제되기 위한 요건인 '주택임대업 사업자등록을 한자'라는 요건은 임대사업자등록을 유효하게 유지하고 있을 것을 포함한다고 본 사례,"[행정][조세] 종합부동산세 과세표준 합산 대상에서 배제되기 위한 요건인 '주택임대업 사업자등록을 한자'라는 요건은 임대사업자등록을 유효하게 유지하고 있을 것을 포함한다고 본 사례(2024구합761)



  자세한 내용은 첨부 파일의 내용을 참고하시기 바랍니다.
 ",행정_24
행정,['[행정]'],유사한 내용의 원인자부담금 부과결정이 반복된 경우 후행 결정의 처분성을 인정한 다음 위 처분이 신뢰보호원칙에 위배된다고 판단한 사례,"■ 사건번호 : 의정부지방법원 2022구합16385
  ■ 판결선고 : 2024. 5. 14.
  ■ 판결요지
  원고가 두 차례에 걸쳐 받은 원인자부담금 부과결정 중 지방자치단체장의 후행 결정에 대하여 취소를 구한 사안에서, 후행 결정 또한 별도의 행정처분으로서 항고소송의 대상이 된다고 판단한 다음, 지방자치단체장이 원고에게 원인자부담금을 부과하지 않겠다는 공적 견해표명을 종전에 하였고 이를 신뢰한 데 대하여 원고에게 귀책사유가 없다는 등의 이유로 위 행정처분이 신뢰보호 원칙에 위배된다고 판단한 사례 ",행정_25
행정,"['[행정]', '[일반]']","외국 금융투자회사인 원고로부터 보유한 주식을 초과하는 105,744주를 GTC 조건으로 매도할 것을 위탁받은 투자중개업자가 5 영업일에 걸쳐 316,488주에 관한 호가를 한국거래소에 제출하자, 피고가 원고의 공매도 수량을 210,744주로 산정하여 원고에게 과징금을 부과한 사안에서, 210,744주 중 일부는 투자중개업자의 호가 제출이 원고의 매도 위탁에 따른 것이어서 처분사유가 인정되나, 나머지 부분은 해외 중개업체의 실수로 호가가 중복 제출된 것이어서 처분사유가 인정되지 않음에도, 피고가 공매도 수량이 210,744주라는 전제에서 과징금 액수를 산정하였다는 이유로 과징금 부과처분을 취소한 판결","[행정][일반] 외국 금융투자회사인 원고로부터 보유한 주식을 초과하는 105,744주를 GTC 조건으로 매도할 것을 위탁받은 투자중개업자가 5 영업일에 걸쳐 316,488주에 관한 호가를 한국거래소에 제출하자, 피고가 원고의 공매도 수량을 210,744주로 산정하여 원고에게 과징금을 부과한 사안에서, 210,744주 중 일부는 투자중개업자의 호가 제출이 원고의 매도 위탁에 따른 것이어서 처분사유가 인정되나, 나머지 부분은 해외 중개업체의 실수로 호가가 중복 제출된 것이어서 처분사유가 인정되지 않음에도, 피고가 공매도 수량이 210,744주라는 전제에서 과징금 액수를 산정하였다는 이유로 과징금 부과처분을 취소한 판결(2023구합67897)
 


자세한 내용은 첨부 파일의 내용을 참고하시기 바랍니다.",행정_26
행정,"['[행정]', '[조세]']","원고들이 증여받은 부동산에 관하여 과세관청과 원고들이 각각 감정평가를 의뢰하였고 피고가 해당 감정평가액들의 평균액을 부동산의 시가로 보아 증여세를 부과한 사안에서, 과세관청의 의뢰에 따른 감정평가액과 원고들의 의뢰에 따른 감정평가액이 모두 상속세 및 증여세법상 '시가'에 해당하나 과세관청의 의뢰에 따른 감정평가액이 더 적정하게 부동산의 객관적 교환가치를 반영하였다고 인정하기 부족하다는 이유로 원고들의 의뢰에 따른 감정평가액을 부동산의 시가로 본 판결","[행정][조세] 원고들이 증여받은 부동산에 관하여 과세관청과 원고들이 각각 감정평가를 의뢰하였고 피고가 해당 감정평가액들의 평균액을 부동산의 시가로 보아 증여세를 부과한 사안에서, 과세관청의 의뢰에 따른 감정평가액과 원고들의 의뢰에 따른 감정평가액이 모두 상속세 및 증여세법상 '시가'에 해당하나 과세관청의 의뢰에 따른 감정평가액이 더 적정하게 부동산의 객관적 교환가치를 반영하였다고 인정하기 부족하다는 이유로 원고들의 의뢰에 따른 감정평가액을 부동산의 시가로 본 판결(2024구합53079)
 


자세한 내용은 첨부 파일의 내용을 참고하시기 바랍니다.",행정_27
행정,"['[행정]', '[일반]']","원고가 1950년부터 1986년까지의 사형수 명단의 공개를 청구하였다가 거부당한 사안에서, 사형수의 성명과 생년월일은 비공개 대상 정보에 해당하나 나머지 부분은 비공개 대상 정보에 해당하지 않는다는 이유로 거부처분 중 일부를 취소한 판결","[행정][일반] 원고가 1950년부터 1986년까지의 사형수 명단의 공개를 청구하였다가 거부당한 사안에서, 사형수의 성명과 생년월일은 비공개 대상 정보에 해당하나 나머지 부분은 비공개 대상 정보에 해당하지 않는다는 이유로 거부처분 중 일부를 취소한 판결(2023구합84984)
 


자세한 내용은 첨부 파일의 내용을 참고하시기 바랍니다.",행정_28
